Size_m2,Bedrooms,Bathrooms,Distance_km,Age_years,HasGarage,NearbySchools,Floor,Price_USD
136.42,1,1,18.08,48.1,1,1,13,178448.51
143.51,1,1,11.63,16.7,0,1,6,149525.75
160.59,6,4,4.36,13.8,1,1,8,310511.68
259.88,2,1,30.59,36.0,0,3,2,326216.08
153.6,4,4,20.53,119.4,1,1,7,261024.24
301.1,2,2,22.36,39.2,0,3,12,298364.33
179.68,3,3,16.57,112.4,1,1,14,272587.14
55.29,7,4,18.52,47.1,0,1,5,193751.55
319.99,1,1,4.82,52.7,0,1,6,311021.41
135.73,6,4,26.98,95.6,0,0,14,296088.79
190.12,3,2,17.41,11.2,0,1,7,248634.62
283.61,6,4,32.71,21.9,1,2,9,393989.45
153.01,7,4,8.01,116.9,1,3,7,299723.08
50.94,7,4,8.36,60.7,0,3,12,208480.17
168.35,5,4,25.9,5.3,1,5,11,313804.34
379.45,1,1,33.87,5.7,0,1,1,380114.29
267.44,3,3,18.99,108.9,0,3,5,273062.01
278.45,5,4,29.13,104.8,1,0,14,344192.53
263.94,7,4,39.97,55.0,1,0,11,386883.09
103.63,3,3,39.61,19.6,1,5,14,180584.1
184.78,6,4,29.82,99.6,1,4,11,288348.04
307.85,5,4,29.64,39.0,0,1,11,400586.58
67.51,5,4,10.06,50.3,0,1,4,199956.28
132.81,1,1,33.37,81.9,1,2,13,193523.21
132.24,2,1,16.32,42.4,1,1,13,201154.84
189.85,6,4,38.49,75.4,0,2,14,297334.06
392.74,6,4,3.44,106.2,1,4,8,523071.33
54.98,5,4,17.55,95.7,1,0,7,250454.65
221.92,5,4,22.32,45.8,1,2,4,340155.96
96.36,1,1,16.33,34.6,0,2,13,106842.03
389.15,2,2,8.58,34.3,1,2,11,467107.6
71.92,6,4,23.8,41.8,1,2,3,186712.86
179.33,7,4,30.29,59.2,0,8,6,320519.86
303.02,4,4,25.86,50.0,1,1,8,401767.66
290.69,4,3,9.53,16.0,0,4,3,372171.31
186.41,2,2,29.32,19.6,1,1,5,269401.35
158.21,3,2,10.42,41.2,1,5,10,265043.72
177.12,1,1,7.17,67.4,1,1,1,224221.09
127.78,2,1,27.69,71.1,1,3,10,173819.37
105.97,4,4,33.74,58.3,1,1,12,200019.48
208.72,5,4,19.37,88.7,1,1,10,272315.71
129.36,4,3,21.35,88.5,1,2,8,240737.05
136.36,5,4,12.25,51.3,1,1,7,296753.5
273.0,1,1,19.89,14.9,0,3,8,283287.88
388.36,5,4,5.45,63.6,0,1,14,440916.33
253.35,2,2,38.24,45.8,0,3,2,261720.28
58.48,5,4,32.05,16.6,1,1,7,181092.92
57.97,3,2,26.79,117.8,0,1,14,82511.55
382.03,2,2,21.62,44.4,1,3,4,442895.34
140.0,1,1,31.73,75.1,1,1,2,129026.61
64.06,2,1,19.89,58.8,1,1,9,112501.01
251.65,3,2,12.14,17.1,0,5,5,315152.55
260.75,1,1,6.58,6.7,0,1,7,316821.99
269.95,4,3,25.97,75.1,0,1,4,338665.58
128.94,3,3,37.19,29.6,1,2,10,198882.61
35.59,1,1,6.31,29.2,0,5,11,114012.94
387.06,7,4,7.36,114.8,1,3,11,497661.42
122.83,5,4,17.46,55.4,1,5,4,252158.39
280.13,2,1,32.31,3.5,1,2,3,276379.59
291.45,1,1,11.9,40.8,1,4,1,371665.14
255.7,2,2,10.31,70.1,1,1,2,318076.47
145.78,5,4,24.87,39.4,0,2,9,245377.97
130.31,1,1,21.52,3.2,1,3,1,212438.68
251.14,4,4,2.6,53.3,1,1,5,356571.92
350.46,7,4,3.44,12.7,1,5,2,516532.23
380.29,7,4,25.79,74.3,0,0,4,511793.63
69.19,3,2,18.71,74.4,1,4,11,140405.9
87.29,1,1,38.84,4.5,1,2,7,110995.09
379.55,5,4,27.21,34.9,1,2,5,492707.57
302.52,1,1,0.6,49.6,0,2,1,327057.01
356.71,2,1,19.34,66.0,1,4,3,414482.22
104.97,6,4,16.7,35.5,1,2,10,254944.49
247.41,1,1,4.45,34.5,1,1,9,245046.87
289.42,7,4,36.94,118.0,1,6,1,435623.25
281.64,7,4,32.24,5.0,1,0,10,429579.37
181.02,7,4,9.36,118.7,0,1,4,313304.54
35.7,4,3,10.39,5.7,0,4,5,130924.89
245.68,1,1,1.47,34.6,0,4,10,224274.5
123.65,3,3,12.01,59.2,0,4,3,202994.94
196.59,1,1,23.47,17.2,1,5,3,219960.3
384.3,6,4,16.95,16.2,0,5,1,521277.6
177.64,7,4,38.78,30.8,0,3,6,323576.27
340.73,2,1,2.43,116.8,0,1,13,307246.51
99.76,7,4,23.74,45.6,1,1,12,241330.9
278.81,1,1,34.36,67.9,1,3,4,336233.04
391.49,4,3,19.33,84.5,0,0,8,427782.51
67.7,5,4,0.32,89.1,0,3,6,198681.62
33.08,1,1,9.86,82.6,1,3,3,108470.64
190.43,1,1,13.09,40.4,0,3,12,211739.53
64.27,3,3,38.65,13.4,0,3,7,159844.79
306.9,4,4,36.49,33.8,1,1,3,423421.84
368.38,6,4,37.98,25.2,1,1,13,515330.26
190.59,5,4,33.07,16.4,1,1,14,313486.9
125.72,7,4,14.2,2.9,1,4,9,299130.57
190.73,2,1,36.25,112.3,0,2,8,154626.57
297.68,1,1,39.27,110.5,1,2,3,306480.06
33.35,6,4,14.13,6.1,0,1,13,204776.32
248.1,5,4,10.57,20.8,0,2,14,338399.89
256.92,2,2,21.97,16.7,1,1,11,295453.71
265.94,6,4,7.65,33.7,1,2,2,409528.18
119.55,4,3,1.5,24.5,0,1,3,198852.66
294.2,4,3,37.84,113.5,1,1,13,358069.36
63.81,5,4,37.04,10.1,0,3,4,165035.22
103.73,7,4,6.67,25.4,1,2,3,257911.64
354.66,2,2,16.43,9.7,1,4,9,396067.49
303.33,4,4,33.28,117.6,1,1,13,413582.8
35.09,5,4,26.51,110.2,1,1,12,157793.48
121.9,4,3,15.91,86.0,1,1,13,255964.62
109.33,4,3,29.82,51.1,0,0,11,163593.81
130.2,6,4,35.9,22.8,1,1,10,231228.48
121.6,6,4,37.06,26.6,0,1,2,229579.98
53.13,4,4,15.28,53.2,0,4,8,203843.65
199.81,3,2,7.11,92.2,0,2,7,192571.78
301.11,6,4,36.53,31.8,1,0,1,378512.93
254.49,2,2,3.88,37.3,0,0,6,286400.5
278.96,5,4,28.92,72.0,1,3,6,418697.92
60.03,5,4,5.79,28.5,1,2,9,188969.11
382.05,7,4,15.7,70.1,0,0,12,495277.15
340.24,2,2,16.58,46.5,1,1,10,385103.17
327.88,2,1,6.52,4.1,0,0,11,381086.73
334.5,2,2,36.92,48.3,0,1,8,398493.92
375.1,7,4,0.31,110.3,1,0,7,496684.42
231.37,2,1,35.77,35.2,1,2,13,254141.08
104.1,1,1,35.38,38.7,0,4,7,113707.95
258.21,7,4,12.82,7.9,1,4,5,411987.12
304.87,5,4,28.23,73.8,0,2,2,434053.37
303.03,1,1,10.26,101.9,1,2,10,294437.68
222.94,7,4,30.4,42.4,1,3,13,403597.94
55.33,4,3,22.53,28.8,1,5,12,167090.74
167.31,4,3,12.15,114.8,1,1,5,260876.44
370.68,5,4,16.13,89.4,1,2,1,484868.14
246.25,4,3,27.66,68.1,1,1,11,316551.57
229.18,2,1,36.26,36.7,1,3,10,284318.81
129.48,7,4,5.4,26.5,0,1,6,293139.34
166.33,1,1,22.94,85.9,0,0,2,200955.38
361.28,2,2,10.3,62.6,1,0,12,419651.0
276.59,4,3,32.09,62.5,0,1,1,303018.19
321.33,6,4,3.0,8.8,0,3,13,447252.34
198.11,1,1,27.62,61.5,1,1,1,260389.24
263.19,2,1,7.16,98.7,1,0,1,287146.7
121.9,7,4,23.94,113.6,1,3,4,312426.9
291.02,5,4,33.46,12.8,1,2,12,423610.78
188.21,2,1,30.25,75.7,1,1,14,236437.54
193.74,6,4,30.17,68.2,1,3,5,276025.57
270.25,4,4,20.81,106.8,1,0,14,366334.86
376.42,1,1,35.65,90.1,0,2,5,401318.23
53.68,5,4,23.61,115.8,1,0,11,148766.15
335.15,1,1,36.72,115.2,0,1,1,343294.69
138.18,5,4,21.95,27.1,0,4,13,257138.43
194.25,7,4,20.34,87.0,1,2,12,322429.5
38.11,1,1,9.05,63.7,0,0,11,50355.24
141.39,4,4,21.88,25.8,1,4,6,226572.19
215.97,7,4,5.8,23.4,0,1,3,364276.22
50.79,7,4,34.81,9.7,1,3,4,232964.26
211.71,5,4,27.1,95.5,1,1,5,381038.95
373.03,3,2,39.75,38.9,0,6,12,413339.75
69.0,1,1,3.87,102.8,0,2,13,122609.89
312.84,1,1,9.78,73.0,1,3,4,318536.4
181.58,2,1,35.11,80.8,0,1,4,180828.61
272.41,5,4,15.93,35.0,0,1,10,379031.88
126.29,6,4,18.76,54.9,1,2,13,251135.17
89.01,3,2,34.45,49.5,1,1,1,154801.74
89.37,4,4,20.97,28.3,1,1,2,238893.8
56.08,2,1,7.9,99.9,1,1,2,175273.22
98.69,3,2,35.7,74.7,0,6,2,173539.72
275.76,5,4,1.44,4.5,0,2,10,377152.61
356.23,3,3,35.84,98.4,0,1,1,380050.05
331.23,7,4,2.21,12.7,0,2,10,447307.76
283.5,1,1,26.7,48.4,1,0,14,300377.9
70.86,7,4,3.05,68.6,1,2,8,286741.39
137.0,1,1,28.31,0.9,0,2,1,162131.36
144.63,2,2,1.55,78.3,0,1,14,185733.59
122.48,5,4,33.73,79.2,1,1,8,235173.51
220.55,5,4,18.74,78.3,1,3,1,351972.93
228.15,3,3,3.92,19.6,0,1,14,340860.35
162.05,2,2,28.33,30.7,1,3,10,242242.12
160.9,5,4,19.67,29.7,1,3,3,275763.6
336.57,6,4,7.8,115.2,0,1,9,421121.88
322.04,6,4,0.82,8.1,0,3,8,486675.26
143.88,7,4,16.84,51.5,0,2,2,296139.85
368.1,1,1,3.61,104.6,0,3,4,322179.01
382.54,3,2,3.95,92.3,1,0,8,465788.78
150.89,4,3,10.84,98.7,0,2,12,215620.7
161.14,1,1,25.29,116.7,1,3,13,161300.97
217.08,2,2,21.29,46.5,0,4,9,280375.28
378.21,5,4,2.95,37.2,1,1,7,529288.12
354.24,1,1,38.74,3.7,0,1,1,339040.75
67.95,4,4,35.51,18.0,0,1,8,168977.14
175.31,4,4,10.52,67.4,1,6,14,287831.16
234.75,6,4,5.07,18.9,0,2,12,346940.07
216.16,2,2,37.71,88.4,1,3,1,248018.48
101.73,1,1,18.55,4.5,1,1,9,139811.58
347.76,3,2,12.58,31.1,1,0,8,397789.24
280.47,1,1,19.72,83.5,0,1,4,294768.95
340.03,6,4,30.96,30.7,0,3,10,445612.27
347.74,7,4,6.9,87.5,1,1,14,465977.44
306.89,4,4,30.75,119.5,1,2,12,370235.87
192.51,2,2,30.03,95.7,0,4,11,183460.96
255.9,2,1,21.67,41.0,1,2,4,298243.92
89.34,3,3,34.66,108.1,0,1,14,166329.65
279.25,2,2,5.46,6.1,0,5,4,344892.25
96.32,6,4,23.9,87.0,0,1,6,212905.46
286.76,6,4,18.08,2.8,1,1,2,395514.33
114.95,6,4,17.01,20.9,1,5,4,318242.53
73.49,2,2,10.25,118.5,0,1,4,112334.33
91.16,2,2,15.02,43.3,1,0,8,161065.68
30.74,6,4,4.5,98.5,1,0,2,158778.29
295.93,2,2,10.21,45.1,1,0,8,346191.04
300.99,2,1,11.02,100.8,0,1,12,283186.32
220.53,4,3,28.88,115.9,0,2,10,256048.17
89.7,1,1,2.13,52.3,1,2,11,100615.49
60.92,5,4,26.12,67.1,0,1,2,118228.79
37.08,2,1,9.01,75.4,1,1,9,152199.67
91.33,5,4,3.46,112.2,0,1,9,205604.27
359.62,7,4,12.17,30.8,1,1,6,540659.32
119.37,5,4,9.13,73.3,0,1,10,221672.18
161.08,4,4,22.17,39.0,0,1,12,242942.26
68.98,2,1,14.42,26.0,1,1,5,108279.81
112.27,6,4,38.65,10.2,0,1,7,243153.93
222.11,5,4,38.55,74.5,1,1,13,341147.04
254.87,2,2,17.86,105.9,0,1,8,284363.17
120.78,3,2,31.84,42.2,0,3,8,171286.81
51.36,7,4,0.73,66.3,0,2,3,219098.88
174.68,6,4,22.0,77.1,1,1,3,300989.32
116.66,3,2,29.78,49.8,0,1,5,189061.1
111.23,3,3,8.83,108.4,1,1,5,166088.96
385.15,5,4,2.63,43.5,0,2,2,470188.04
258.03,3,2,6.41,15.0,0,1,5,312423.46
236.05,4,3,17.79,17.3,0,3,1,290749.29
183.84,4,4,20.35,106.9,0,3,11,224180.81
188.71,5,4,15.36,118.6,1,3,7,305155.62
230.13,2,2,17.71,34.7,0,1,14,249056.33
287.68,1,1,18.92,17.2,1,3,11,316754.97
289.79,2,1,30.82,57.9,1,0,7,313361.54
93.53,2,2,4.39,85.1,0,0,1,153414.1
215.04,2,2,30.8,73.5,1,1,3,260890.07
182.42,2,2,27.61,114.1,1,0,8,261074.17
352.09,6,4,29.72,98.1,1,2,13,466987.59
263.63,1,1,29.43,104.3,1,2,11,308524.49
227.03,6,4,18.93,65.0,1,4,9,396825.84
72.7,3,2,8.61,39.3,1,2,3,199744.31
254.09,7,4,21.56,84.2,0,4,14,338151.85
73.37,2,1,38.33,52.7,0,2,6,96599.6
154.77,7,4,23.62,34.5,0,3,6,304778.55
82.85,4,3,0.64,18.3,1,2,6,209156.38
286.07,5,4,2.58,63.3,0,2,5,398083.01
106.31,5,4,39.72,71.3,1,1,6,194522.28
174.99,6,4,3.06,68.3,1,2,6,366427.93
361.4,6,4,2.03,14.0,0,1,10,483450.89
105.6,4,4,14.25,68.4,1,2,6,238400.85
217.89,2,1,38.78,20.2,0,3,13,209460.8
185.13,7,4,12.88,79.6,0,3,8,360928.91
36.71,7,4,16.51,51.5,1,4,14,234842.66
323.32,1,1,25.44,101.9,1,2,11,354467.24
55.55,3,3,1.16,93.4,1,1,6,208818.0
205.47,5,4,35.93,86.9,1,1,12,302063.8
237.45,3,3,20.87,84.1,0,2,3,304663.93
262.52,1,1,18.78,67.3,0,3,7,277831.07
284.79,6,4,34.46,7.3,1,3,6,407203.48
123.71,7,4,38.13,78.7,1,2,14,274193.61
33.69,5,4,17.05,56.0,0,3,11,133772.99
297.67,3,3,7.06,56.3,1,1,9,379945.74
228.19,6,4,32.67,45.5,1,5,4,329650.26
339.36,1,1,16.25,111.5,1,2,1,332854.15
333.91,3,3,37.43,29.9,0,3,6,331585.77
342.03,7,4,38.01,38.0,1,4,9,519146.04
209.49,2,1,4.77,115.6,1,1,13,265354.84
153.44,6,4,38.27,97.2,0,0,8,233158.95
322.88,1,1,14.86,1.7,0,5,2,325612.81
196.98,3,2,25.92,108.7,1,2,3,285546.79
97.87,7,4,1.58,27.2,1,2,8,328026.57
346.34,2,2,35.58,84.7,1,1,12,388015.37
356.55,2,2,25.74,66.4,1,1,11,422952.71
202.53,1,1,25.81,64.4,1,3,9,228530.8
58.01,4,3,36.11,86.2,1,1,8,95948.45
173.5,7,4,20.43,24.9,1,0,10,328298.98
327.31,7,4,16.54,19.1,1,0,1,482897.47
363.66,5,4,34.67,78.2,0,3,3,467345.01
105.28,1,1,29.75,34.9,1,1,13,125151.97
54.78,2,2,37.97,116.9,1,1,11,64999.35
354.62,2,1,37.62,54.2,1,2,8,328786.54
174.08,1,1,15.42,13.4,1,2,1,237768.23
230.45,4,4,17.99,82.3,0,4,12,307037.66
388.18,5,4,10.39,36.7,1,2,7,483351.16
54.63,3,3,26.49,17.8,0,3,4,149729.71
269.88,1,1,14.71,50.7,1,1,12,314449.63
57.42,5,4,31.49,115.7,0,2,7,145627.41
168.92,7,4,5.04,49.4,1,2,4,368311.46
327.41,5,4,4.83,41.7,1,2,8,474398.83
190.38,6,4,8.34,53.3,1,3,12,339814.06
398.96,2,2,3.55,1.5,1,2,6,459608.96
236.85,3,3,24.88,16.0,1,3,10,315739.55
148.83,1,1,6.06,102.0,1,2,10,184473.96
111.44,2,2,6.57,117.4,0,0,13,178843.22
159.69,6,4,0.77,19.0,1,1,8,353905.92
167.84,6,4,31.33,64.3,1,4,12,318073.68
55.42,2,1,32.53,116.0,1,1,1,136474.83
166.74,4,3,6.65,18.8,0,7,9,305055.86
201.77,5,4,29.63,22.4,1,3,11,324594.91
297.41,1,1,17.46,111.2,1,2,12,322853.53
272.99,1,1,9.74,84.7,1,2,9,333144.83
292.24,1,1,24.93,18.2,0,1,6,293640.72
33.09,2,2,7.3,47.2,0,4,13,90442.37
110.54,7,4,30.32,6.8,1,1,9,318267.96
274.82,4,3,2.1,51.9,1,3,6,400671.02
209.08,3,2,38.37,93.3,1,2,6,285562.0
31.97,6,4,3.06,66.5,1,0,13,173350.31
327.66,2,1,23.26,77.7,1,0,4,374145.05
315.94,7,4,36.11,39.2,1,1,3,447815.37
232.92,3,2,0.67,19.4,1,4,3,332759.4
54.59,6,4,20.04,1.6,1,0,2,191978.43
313.61,6,4,14.13,98.6,1,4,4,444002.1
245.97,4,4,23.3,76.4,1,2,9,310622.33
319.33,5,4,9.17,27.5,1,1,7,475853.91
308.15,1,1,2.78,50.2,1,3,3,336206.21
327.11,3,3,25.11,96.2,0,4,8,378304.24
221.66,2,2,16.79,64.6,0,1,14,217992.21
81.92,3,2,24.97,36.0,1,0,13,168281.71
278.33,5,4,8.58,32.1,1,2,14,345755.39
259.58,1,1,13.68,26.1,1,4,13,276798.43
304.63,3,3,22.55,98.8,1,2,9,402955.33
92.86,5,4,23.81,69.8,0,3,1,186683.01
102.14,2,2,15.02,85.1,1,2,12,158930.24
359.45,4,4,11.35,103.2,0,3,1,381433.93
307.49,7,4,11.09,118.4,1,1,9,479793.38
366.04,6,4,7.15,29.9,0,2,9,477214.04
310.72,2,2,13.15,21.7,0,3,7,382625.13
250.95,1,1,8.14,55.4,0,2,3,246858.12
272.03,6,4,25.43,4.2,1,5,4,387261.35
358.98,7,4,22.85,95.0,0,1,7,499879.12
244.16,2,2,15.43,106.1,1,2,9,300720.52
263.98,2,2,13.17,82.3,0,4,8,299703.85
87.9,2,2,9.66,32.2,0,3,8,130970.94
205.35,2,1,21.51,14.8,1,1,1,286571.42
295.07,6,4,36.77,45.9,0,2,6,346955.38
130.25,1,1,27.49,100.0,0,1,6,144818.76
104.83,7,4,29.83,41.7,0,2,5,211018.19
146.12,5,4,33.41,4.1,1,4,11,292676.63
119.36,3,3,14.2,32.9,0,3,1,250201.85
109.52,4,3,2.7,118.8,0,5,3,203445.04
187.19,7,4,24.98,81.2,0,3,12,309386.98
365.9,3,3,7.71,108.1,0,5,4,409036.3
217.61,3,3,22.85,93.0,1,5,14,292789.94
99.53,4,4,29.63,64.8,1,1,10,195039.2
58.48,7,4,31.39,17.8,1,0,7,220815.64
287.58,6,4,12.21,41.8,1,1,5,421943.12
171.64,1,1,20.59,70.0,0,2,2,174334.94
334.08,4,4,24.91,104.5,1,4,3,415058.95
274.02,1,1,32.82,32.2,1,2,13,286944.42
324.61,6,4,30.5,14.5,1,3,14,454458.93
130.62,3,3,39.52,67.1,1,3,1,250132.83
286.17,1,1,0.52,21.2,1,0,14,362597.66
127.7,6,4,17.61,73.2,1,2,6,282875.1
377.46,6,4,10.39,31.6,1,2,13,503096.87
265.46,5,4,4.97,27.7,0,0,13,379107.5
150.07,4,3,36.48,47.9,0,2,8,196639.4
129.72,5,4,39.92,71.2,1,1,4,228258.15
100.64,3,2,7.39,65.4,1,1,2,190683.04
287.02,4,4,1.73,29.4,1,1,12,389373.41
110.92,3,3,11.15,106.9,1,1,4,182749.23
250.26,5,4,33.43,13.2,0,2,10,332489.19
127.91,7,4,11.9,4.7,1,1,4,363318.41
274.93,6,4,2.46,72.3,1,1,5,423516.99
331.53,3,3,2.29,14.8,1,0,3,380563.14
317.87,4,3,17.21,60.6,0,0,9,382042.8
311.51,4,3,37.29,114.2,1,1,7,384968.18
99.46,3,2,11.58,83.8,1,4,9,185665.07
62.7,4,4,17.2,74.1,1,4,7,206439.08
288.61,6,4,4.26,69.0,1,3,12,419235.07
166.29,7,4,19.84,21.5,0,4,10,308848.36
189.97,6,4,27.92,51.9,1,2,13,321887.6
41.53,4,4,10.99,41.1,0,0,4,130845.27
126.04,3,3,12.01,114.4,1,2,5,189211.11
42.46,5,4,33.71,29.1,1,0,13,170557.49
355.3,4,3,0.61,56.6,1,2,7,463387.07
120.06,4,4,25.53,112.6,0,2,6,128466.25
236.21,4,4,15.88,94.7,1,1,9,323610.89
44.42,4,3,12.08,115.7,1,3,3,150280.97
276.73,3,2,26.37,73.0,1,3,8,341628.84
149.52,5,4,33.42,40.1,0,3,11,269621.58
362.23,5,4,22.42,99.2,0,1,10,427751.77
358.6,1,1,1.44,35.0,0,3,11,385879.6
150.36,4,4,18.56,19.8,1,2,4,241884.78
363.36,4,3,18.62,84.8,1,1,9,474547.6
398.58,1,1,21.84,76.7,1,2,1,408211.45
335.4,5,4,26.9,105.5,1,2,5,398900.42
342.6,2,1,0.97,115.4,0,3,12,370315.09
122.13,6,4,20.18,102.9,0,2,4,231019.26
243.38,2,2,23.61,7.2,0,2,5,326276.5
54.88,5,4,13.87,79.7,1,2,6,235052.15
65.12,7,4,26.8,94.2,0,0,14,208402.22
399.59,4,3,9.28,117.8,0,1,13,376263.35
150.86,2,2,12.83,45.0,1,1,1,214135.58
306.83,3,2,38.52,20.4,1,0,8,388247.17
328.47,3,3,14.05,102.4,1,2,12,416589.94
347.47,1,1,13.99,38.1,1,1,11,346385.05
399.12,5,4,23.91,71.8,0,5,3,486697.93
119.35,5,4,38.84,46.8,1,2,7,254755.13
44.93,2,1,39.33,48.3,1,3,7,53683.93
182.14,4,3,23.27,87.9,1,3,9,238769.67
78.13,5,4,0.24,43.4,1,2,11,292852.32
38.3,2,2,36.05,83.2,1,1,11,79469.01
163.36,2,2,22.9,1.7,0,2,7,160078.89
319.98,6,4,14.77,39.0,1,0,12,433571.24
239.49,6,4,33.2,38.3,0,1,8,350541.17
145.73,5,4,16.11,89.9,0,2,4,269904.96
272.11,2,2,1.55,37.7,1,1,10,321277.32
115.85,1,1,32.88,76.0,0,3,4,89210.1
35.32,1,1,21.93,82.6,1,2,10,94148.69
312.81,6,4,13.66,79.0,0,2,8,396555.55
260.78,5,4,10.19,72.4,0,5,14,361200.85
312.05,4,4,23.83,49.6,1,1,4,427997.85
44.41,7,4,8.48,44.8,1,4,13,217283.01
339.73,1,1,13.09,67.8,0,0,4,382782.03
259.22,1,1,25.53,7.6,1,2,10,267462.63
238.46,6,4,35.29,105.1,1,1,3,344740.88
261.11,6,4,21.41,99.0,0,1,12,347631.33
349.84,5,4,30.41,41.6,0,2,3,419874.99
247.17,6,4,30.57,68.0,1,1,11,396231.13
244.95,3,3,26.64,111.9,1,0,4,296243.06
396.55,7,4,9.98,32.6,1,4,12,624789.6
309.99,2,2,34.7,89.1,1,1,13,336770.51
193.65,1,1,17.56,9.9,1,5,14,247117.45
291.74,3,3,1.96,62.8,0,1,2,316769.9
174.02,4,4,9.94,106.1,1,4,12,275093.86
114.68,3,3,30.67,66.2,1,0,3,209402.07
250.84,5,4,2.95,74.0,0,1,11,367010.93
373.43,4,3,6.07,108.9,1,4,12,436460.64
373.78,4,4,27.83,85.8,1,1,2,446505.29
156.5,6,4,35.73,83.5,0,2,14,175148.67
225.24,3,3,25.42,70.4,0,1,11,250901.23
108.31,5,4,9.05,76.0,0,1,14,259532.85
398.38,1,1,2.33,96.4,0,3,6,403293.45
393.01,7,4,24.68,117.5,1,2,13,542978.65
270.32,6,4,2.09,95.4,0,1,3,344534.64
327.63,3,3,24.59,84.9,1,2,2,396766.81
294.59,1,1,9.18,16.3,1,1,9,327146.02
249.47,3,2,36.21,98.0,1,3,8,283651.32
49.74,6,4,19.11,88.3,1,0,5,188293.72
198.26,1,1,9.11,92.5,1,0,13,208431.61
279.67,6,4,34.16,27.7,1,2,9,378959.44
280.69,3,3,10.31,108.4,1,1,5,357341.91
168.06,4,4,12.4,11.7,1,0,5,314370.33
378.43,7,4,33.4,30.4,0,2,13,467380.92
91.92,2,1,12.49,79.6,0,1,11,100047.02
215.13,7,4,16.52,80.8,1,1,11,383592.28
285.63,4,3,14.04,37.6,1,0,4,383414.06
287.94,6,4,4.83,84.2,1,1,12,414644.29
270.0,7,4,1.75,46.6,1,1,3,438857.75
131.86,6,4,29.04,0.0,0,1,13,304037.07
87.8,6,4,25.88,19.5,1,0,10,263231.86
265.3,1,1,11.44,105.9,1,3,9,332555.89
251.74,5,4,11.96,26.7,1,5,4,415341.38
96.36,6,4,37.81,13.5,0,1,7,194366.34
290.9,7,4,39.51,81.9,1,1,5,406254.86
198.41,7,4,19.04,52.9,0,1,7,309812.58
277.07,7,4,32.14,95.6,1,1,12,419832.36
339.83,4,4,29.52,103.4,0,4,8,395841.81
92.8,2,2,12.03,101.5,0,1,14,104873.65
37.08,6,4,2.53,37.6,1,1,8,204653.26
318.27,6,4,5.87,60.7,0,1,10,396097.41
255.59,6,4,33.56,78.0,0,3,6,381153.67
288.87,1,1,29.3,38.6,0,4,5,266087.41
340.12,6,4,26.64,4.9,0,2,11,471009.67
327.04,4,4,5.4,59.5,1,4,2,458908.99
385.54,3,2,25.67,1.5,1,4,12,467342.91
228.3,5,4,30.93,114.1,0,3,8,281181.83
210.74,7,4,34.45,95.6,1,3,5,352787.89
178.7,6,4,0.73,23.0,0,2,8,305841.93
86.87,1,1,27.44,34.5,1,4,6,88587.19
241.86,4,4,0.96,117.9,1,1,8,385356.53
132.49,6,4,28.33,44.8,0,1,13,242299.42
370.88,1,1,25.5,94.0,0,0,1,335323.67
245.78,3,3,6.1,53.6,1,2,9,371642.26
249.35,2,1,30.69,103.7,1,1,14,290556.4
161.32,6,4,2.92,84.5,0,0,9,364988.54
49.24,4,4,33.09,2.7,0,1,3,124741.42
41.75,1,1,10.62,35.3,0,1,13,52955.62
186.63,1,1,27.62,67.0,1,1,5,256766.95
61.29,6,4,36.96,111.1,1,0,12,160793.54
254.53,1,1,13.73,12.2,0,3,7,254222.29
355.96,2,2,20.22,72.1,1,3,8,397934.89
356.68,1,1,18.63,36.3,1,2,7,420778.95
273.85,7,4,6.47,106.7,1,0,3,407853.03
108.16,5,4,23.69,91.8,1,4,7,295748.94
349.31,7,4,29.77,44.4,1,2,1,489926.27
357.85,5,4,36.69,20.1,1,1,5,496978.86
102.76,1,1,34.06,1.4,0,2,9,107165.33
302.85,6,4,20.5,74.5,1,2,2,409569.95
136.01,5,4,28.82,48.7,1,2,3,279058.26
326.98,4,4,32.07,37.8,1,1,9,381874.1
398.98,5,4,19.84,118.3,0,0,3,427087.89
41.11,7,4,4.79,55.9,0,1,8,213330.33
362.03,1,1,17.63,90.0,1,0,6,354730.44
260.37,6,4,33.73,21.3,1,2,7,358584.27
390.15,3,3,23.95,1.6,1,1,5,450050.9
202.05,6,4,29.03,50.1,0,2,10,325153.49
343.53,6,4,7.57,79.9,1,0,12,446586.76
53.09,6,4,38.58,60.8,1,2,7,122284.87
154.05,4,3,16.28,106.9,0,5,10,229078.12
54.8,2,2,26.21,52.1,0,3,11,106178.05
390.88,7,4,0.95,37.3,1,3,10,572761.38
332.28,1,1,5.27,109.9,1,0,13,369652.6
345.44,2,1,31.32,48.8,1,4,3,375599.83
377.05,3,2,38.73,32.4,1,1,11,467524.15
61.49,2,1,12.94,11.7,1,1,5,128904.88
172.67,1,1,1.68,95.2,0,0,6,176445.29
56.28,7,4,14.56,99.0,1,1,9,210259.0
107.99,7,4,0.9,4.0,0,4,4,284528.24
114.87,1,1,7.86,43.0,1,3,8,180563.3
203.57,3,2,30.15,90.0,1,2,14,292526.68
129.37,1,1,37.5,113.6,0,0,14,92723.58
67.36,3,3,3.68,45.3,0,0,8,127437.04
91.97,3,2,22.4,104.6,0,0,10,133565.13
84.49,1,1,10.3,47.2,1,1,6,121444.19
390.04,5,4,5.73,21.5,1,1,12,486014.42
