age,income,gender,education_level,marital_status,purchases_last_month,website_visits,account_age_months,satisfaction_score,churn
,41548.146663449435,Male,PhD,Divorced,,14.0,225,2.95,1
26.0,11936.468148159613,Female,High School,,2.0,11.0,20,3.66,1
,,,,,8.0,3.0,106,,0
48.0,33807.26251782937,Male,PhD,Single,8.0,5.0,192,3.52,0
58.0,20700.84082666123,Female,PhD,Divorced,3.0,9.0,167,2.0,0
28.0,62610.31226008191,Male,PhD,Single,3.0,11.0,214,2.17,0
21.0,25829.629935385587,Male,High School,Married,,14.0,99,2.24,0
51.0,,Female,PhD,Divorced,8.0,,115,4.74,0
55.0,70977.00851617656,Female,,Married,5.0,,156,4.33,0
63.0,95453.74536948092,Male,Bachelor,Divorced,2.0,10.0,228,3.26,0
21.0,67750.23616544754,Female,PhD,Married,4.0,6.0,158,3.26,0
55.0,51216.81458246239,Female,PhD,Divorced,3.0,14.0,58,1.22,0
36.0,58971.608911863164,,Master,Divorced,4.0,7.0,70,3.6,0
23.0,23828.28085650195,Male,,Single,8.0,7.0,62,2.31,1
51.0,,Male,High School,Married,3.0,4.0,129,3.45,0
,51004.36792146111,Male,,Married,,8.0,196,4.36,0
,63066.5732427436,Male,High School,Married,3.0,11.0,153,1.18,0
58.0,98843.7922538754,Male,PhD,Married,2.0,7.0,167,,0
40.0,,Female,Bachelor,Married,,10.0,139,3.26,0
36.0,51846.44776851027,Female,Bachelor,Single,6.0,12.0,230,1.83,1
62.0,,Male,PhD,Divorced,4.0,8.0,59,3.59,0
28.0,49932.71813498984,Female,Bachelor,Single,5.0,10.0,165,3.22,0
18.0,42707.95717764013,Female,Bachelor,Married,,13.0,204,4.07,0
,30113.073849972,Male,PhD,Married,3.0,9.0,157,1.44,0
24.0,78261.84061059558,Female,High School,,6.0,10.0,98,2.77,1
42.0,65112.95407700859,Female,PhD,Single,6.0,9.0,82,,0
,75917.11259308092,Male,High School,Divorced,6.0,,137,3.76,1
32.0,,Female,High School,Divorced,3.0,7.0,46,3.74,0
18.0,58585.670484398346,Female,Bachelor,Single,4.0,4.0,204,2.27,0
29.0,,Male,Bachelor,Divorced,2.0,8.0,137,,0
24.0,59945.596097817746,Female,High School,Single,1.0,10.0,193,4.8,0
32.0,76159.13098318882,Female,High School,Single,5.0,,71,1.42,0
38.0,47650.87394566542,Female,Bachelor,Married,5.0,8.0,103,4.97,0
36.0,371601.734336426,Male,Master,Divorced,4.0,180.0,42,1.5,0
46.0,49021.61280389397,,High School,Married,5.0,7.0,162,1.68,0
42.0,22071.552478806552,Female,High School,Divorced,3.0,15.0,224,2.23,0
,59848.342241579165,Female,High School,Divorced,2.0,17.0,28,3.05,0
66.0,50593.93714792076,Male,Bachelor,Married,,,218,4.16,0
49.0,,Male,PhD,Married,7.0,,100,4.88,0
,63829.85703346348,,,Married,3.0,8.0,61,,0
52.0,42129.470300933564,Male,High School,Single,,10.0,40,1.08,0
61.0,121852.82556925365,Female,High School,Divorced,4.0,15.0,182,,0
55.0,,Female,PhD,Single,6.0,9.0,59,3.84,0
43.0,35741.50115099721,Male,PhD,Divorced,1.0,,206,2.59,0
,77391.02213295581,Male,High School,Divorced,5.0,7.0,173,1.73,0
52.0,,Female,High School,Single,6.0,8.0,223,2.22,0
25.0,76984.04618524437,Female,Master,Single,4.0,14.0,208,3.62,0
,67607.82107795801,Male,,Divorced,5.0,11.0,167,,0
31.0,48353.857441376356,Female,Master,Married,2.0,13.0,170,3.97,0
27.0,32418.15213840736,Male,High School,Married,5.0,9.0,139,,0
19.0,81421.66161456064,Male,,Married,4.0,5.0,203,4.37,0
63.0,,Male,High School,Married,2.0,13.0,166,1.62,0
26.0,71178.11922328323,Male,High School,Divorced,1.0,15.0,57,2.32,1
20.0,78379.97514513697,Male,Bachelor,Married,,10.0,123,3.36,0
,,Female,Bachelor,Married,,12.0,140,3.95,0
43.0,53917.04928624394,Male,Bachelor,Married,8.0,13.0,170,,0
25.0,40325.4779067796,Male,Master,Divorced,4.0,9.0,191,,0
65.0,69254.85433408603,,PhD,Single,5.0,9.0,137,3.82,0
19.0,-918.5766216322372,Male,High School,Married,5.0,8.0,150,1.87,0
23.0,74314.52678113621,Male,PhD,Divorced,0.0,6.0,166,3.9,0
45.0,62389.52681951428,Male,Bachelor,Divorced,3.0,14.0,201,3.79,0
46.0,55543.68600560635,,High School,Married,4.0,15.0,57,4.01,0
43.0,64846.04549327695,Female,High School,,5.0,,67,4.66,0
42.0,32528.872161357423,Female,Master,Single,3.0,13.0,231,3.85,0
29.0,11740.146238482339,Female,PhD,,,5.0,227,2.41,0
22.0,69371.50139907924,Female,Master,Divorced,6.0,7.0,30,4.16,0
51.0,86330.92344369378,Male,Bachelor,Married,7.0,7.0,121,3.78,0
,25211.96056126526,Female,PhD,,3.0,11.0,154,3.3,0
54.0,38950.39846007174,Male,Bachelor,Divorced,,7.0,200,2.42,1
32.0,75046.49786054874,Female,Master,Married,0.0,3.0,54,4.68,0
61.0,67177.79519893705,Female,Master,Married,6.0,6.0,32,3.05,0
53.0,119262.16912613416,Male,High School,,8.0,10.0,22,,0
32.0,81513.14937651798,Male,,,5.0,11.0,136,2.66,0
,76708.48943786096,Female,,Married,6.0,7.0,109,4.12,0
65.0,44724.22600010235,Female,High School,,2.0,11.0,66,2.36,0
40.0,70496.11592781365,Female,PhD,Divorced,4.0,3.0,14,4.24,0
23.0,,Female,Bachelor,Single,3.0,16.0,133,1.43,0
63.0,56712.18469854189,Male,Bachelor,Divorced,4.0,11.0,13,3.84,0
67.0,57655.70852525736,Female,Master,Single,3.0,8.0,87,2.91,0
61.0,62827.070532138656,Female,Bachelor,Single,,17.0,124,3.8,0
60.0,46710.0263705553,Female,PhD,Married,3.0,10.0,77,3.13,0
62.0,65379.270282466285,Female,High School,Single,,10.0,83,1.54,0
38.0,64879.442765513624,Female,Master,,1.0,7.0,24,2.91,0
40.0,89599.72826361313,Male,High School,Single,3.0,9.0,35,4.86,0
60.0,56212.15114978594,Male,Master,Divorced,9.0,7.0,206,4.02,0
33.0,73494.57092127013,Male,Master,,3.0,15.0,68,2.2,0
64.0,,Male,,Divorced,,7.0,154,,1
32.0,72795.18883564489,Male,Bachelor,Single,,13.0,74,4.12,1
42.0,54998.830884162046,Female,Bachelor,Single,5.0,12.0,230,,0
53.0,71469.45973890413,Male,Bachelor,Married,6.0,3.0,166,3.41,1
28.0,74564.71658176897,Male,Bachelor,Married,2.0,9.0,34,2.71,0
68.0,38666.87733884382,Female,High School,Married,5.0,13.0,34,,0
,,Male,PhD,Married,,13.0,19,4.22,0
21.0,,Male,Master,Single,5.0,5.0,3,1.76,0
38.0,50604.06610747701,Male,High School,Single,4.0,8.0,116,2.83,0
30.0,45799.837766599565,,Bachelor,Married,4.0,13.0,36,3.81,0
39.0,65964.00556196482,Female,Bachelor,Single,3.0,9.0,4,4.73,0
36.0,59907.566221929555,Female,High School,Single,,8.0,122,1.25,0
51.0,67416.14371083373,Male,Master,Single,3.0,10.0,154,2.57,0
31.0,67804.41568636958,Female,High School,Single,3.0,13.0,203,3.46,0
,72171.69290700357,Male,High School,Married,1.0,14.0,131,4.12,0
65.0,115525.68232306116,Female,PhD,Married,,,128,4.68,1
,60793.835146637015,Female,High School,Single,5.0,9.0,177,1.0,0
63.0,,,PhD,Divorced,8.0,,9,3.51,0
44.0,19603.733353235322,Female,Master,Married,,16.0,46,1.03,0
46.0,36093.664036188275,Female,High School,Married,3.0,8.0,194,4.15,0
64.0,84706.9730150582,Female,High School,,1.0,8.0,14,1.6,1
45.0,74398.49013546214,Female,Bachelor,Married,5.0,6.0,3,4.58,0
52.0,,Female,High School,Divorced,1.0,7.0,2,1.62,0
25.0,109284.24881998441,Female,Bachelor,Divorced,6.0,12.0,86,,0
33.0,66535.28955323016,Female,Bachelor,Single,,8.0,221,2.16,1
59.0,69206.33439760678,Female,Bachelor,Married,3.0,6.0,161,3.23,0
53.0,104884.50359872161,Male,Master,Divorced,4.0,6.0,100,3.43,0
47.0,94789.11441656426,Female,PhD,Single,8.0,8.0,138,1.83,0
35.0,75622.7495166432,Male,,Married,,12.0,111,2.19,0
19.0,76584.27881652511,Female,High School,Single,3.0,13.0,53,1.43,0
66.0,78455.70192341733,Male,,Single,,,172,1.02,0
30.0,55180.65736575968,Male,Bachelor,Divorced,7.0,11.0,166,1.96,0
21.0,,,Bachelor,Married,,9.0,149,3.06,1
43.0,71486.40988149426,Female,High School,Single,,12.0,223,3.85,0
,57464.34811243176,Female,Bachelor,Divorced,3.0,,163,,1
47.0,40691.60980568894,Female,PhD,Divorced,5.0,12.0,195,1.28,1
28.0,54677.39197382664,Female,PhD,Single,,10.0,83,2.09,1
,40241.34784188159,Male,Master,Single,4.0,,22,,0
48.0,61287.45141744461,Female,Bachelor,Divorced,5.0,8.0,20,2.92,0
61.0,24390.856959869736,Female,Master,Single,,8.0,100,1.73,0
,,Female,,Single,,7.0,211,,0
56.0,27374.510088636704,Female,Master,Married,1.0,11.0,110,2.08,1
,51930.5388001399,Female,,Divorced,6.0,6.0,68,1.2,0
48.0,70082.02148961692,Female,Master,,3.0,6.0,96,4.05,0
24.0,,Female,PhD,Divorced,7.0,,8,2.17,0
66.0,73447.18417767003,,Master,Married,4.0,12.0,51,4.78,1
59.0,66394.67828947761,Male,PhD,Divorced,6.0,9.0,154,4.55,0
59.0,37614.533695050166,,PhD,Divorced,3.0,10.0,51,3.87,0
53.0,79612.16709733516,Female,Bachelor,Divorced,1.0,16.0,193,2.31,0
37.0,38071.972709897775,Female,Master,Married,4.0,8.0,154,2.12,0
21.0,,Female,Bachelor,Married,3.0,6.0,47,2.9,0
24.0,362770.4757481705,Female,,Divorced,20.0,,43,2.42,0
18.0,87178.03029479075,Male,High School,Divorced,6.0,10.0,137,4.6,0
61.0,60497.36968032594,Male,Master,Married,4.0,10.0,163,,0
62.0,,Female,Bachelor,Single,2.0,10.0,210,3.9,0
59.0,,Male,High School,Married,5.0,14.0,147,,0
,36368.41330854148,Male,Master,Divorced,,6.0,176,4.23,0
,27264.50502785974,Female,Master,Single,5.0,23.0,80,3.17,1
39.0,,Female,Bachelor,,4.0,8.0,156,3.52,0
38.0,81348.339060648,Female,High School,,6.0,9.0,3,4.85,0
,71073.99850513696,Male,Bachelor,Married,1.0,,146,1.37,0
45.0,59339.181758534425,Male,Master,Married,,11.0,13,,0
,101219.18872925025,Female,Master,Married,,7.0,155,2.57,0
43.0,,Female,,Married,6.0,5.0,40,2.89,0
26.0,,,,Divorced,5.0,14.0,39,1.8,0
32.0,59042.969733417616,Male,Master,Single,4.0,,58,1.33,0
27.0,53233.83867073104,Female,,Divorced,,6.0,57,1.09,0
,72619.48979662196,Male,,Married,5.0,7.0,24,4.06,0
,47330.06621590954,Female,PhD,Married,0.0,8.0,221,2.94,1
25.0,45988.4434697072,Female,PhD,Divorced,4.0,7.0,119,4.37,0
41.0,73629.38770818709,Male,PhD,Single,,6.0,22,,0
33.0,,Male,Bachelor,Single,4.0,13.0,51,3.81,0
66.0,62669.64056150359,Male,Bachelor,Married,3.0,17.0,218,2.95,1
,53173.437604729465,Female,PhD,Married,4.0,10.0,212,3.45,0
44.0,59768.974035467036,,,Married,,7.0,216,2.48,0
54.0,46534.217630667525,Female,,Married,5.0,,76,1.32,1
21.0,,Female,PhD,Single,0.0,11.0,210,4.79,0
67.0,43605.357563794314,Female,PhD,Divorced,7.0,3.0,239,4.34,0
,76866.60219722903,Female,Bachelor,Single,5.0,18.0,204,2.25,0
36.0,63437.69668502659,,High School,Divorced,3.0,13.0,166,4.83,0
53.0,,Female,PhD,Married,2.0,11.0,224,2.2,0
56.0,80507.73129087924,Female,Bachelor,Married,2.0,6.0,127,2.77,0
27.0,50801.71345728653,Female,Bachelor,Divorced,8.0,17.0,61,4.02,0
42.0,77631.69968777127,Female,High School,Married,9.0,8.0,49,2.24,0
35.0,59717.58556133135,Male,PhD,Single,1.0,7.0,23,2.3,0
,56826.52989041496,Female,High School,Married,3.0,12.0,4,2.64,0
53.0,85047.3419332155,Male,,Married,5.0,11.0,76,2.87,0
27.0,71075.36925630864,,High School,Married,5.0,,209,1.49,0
50.0,52951.51489872545,,High School,Married,4.0,7.0,213,1.07,0
67.0,69775.86631053296,Female,Bachelor,Single,5.0,18.0,37,4.68,0
22.0,,Male,High School,Divorced,3.0,8.0,93,2.41,0
,64946.259622792335,,Master,Married,2.0,,134,1.41,0
66.0,30008.168982836327,,,Married,6.0,11.0,239,4.04,0
,40312.00748263634,Male,Master,,7.0,10.0,156,2.18,1
61.0,,Female,High School,Single,6.0,11.0,136,1.73,0
51.0,6595.080051463803,Female,Master,Single,3.0,7.0,223,4.85,0
50.0,96050.2371814951,,,Married,,,148,,0
38.0,76689.85441409203,Female,High School,Divorced,5.0,10.0,144,1.42,0
,23229.337550205237,,High School,,4.0,11.0,141,4.6,0
39.0,107969.97213386459,Female,Bachelor,Single,,,79,4.56,0
65.0,113482.07784972034,Male,Bachelor,,4.0,,62,3.54,0
,,Male,PhD,Divorced,6.0,,205,3.12,0
32.0,41470.218705995125,Male,Bachelor,Married,,16.0,111,1.87,1
52.0,93726.07148405729,Female,,Married,7.0,13.0,194,1.49,0
,53124.19725119481,Male,Master,Married,1.0,7.0,120,3.43,0
24.0,63220.79015625708,Male,Master,,5.0,10.0,53,4.29,0
49.0,421728.97339227673,Male,,Married,,84.0,122,3.75,1
28.0,,Female,Bachelor,Single,8.0,8.0,212,1.72,0
27.0,55178.914993666636,Female,High School,,7.0,13.0,28,2.16,0
26.0,34552.100455895634,Male,Master,Divorced,4.0,12.0,18,3.19,0
31.0,47389.13808523969,Male,PhD,Married,,25.0,7,3.5,0
30.0,54784.603074878636,Male,PhD,Single,5.0,9.0,21,1.29,1
42.0,35228.73621930666,Female,Bachelor,Single,3.0,14.0,41,3.46,0
19.0,37041.28363581245,Male,PhD,Married,6.0,,167,3.95,0
52.0,60672.026332879796,Female,High School,Divorced,12.0,10.0,201,1.73,1
24.0,23005.917086560796,Female,PhD,Divorced,2.0,2.0,108,1.98,0
38.0,42416.73968757337,Female,Bachelor,Divorced,3.0,13.0,138,2.04,0
35.0,,,High School,Divorced,6.0,8.0,31,4.76,0
20.0,53090.62705719855,Male,,Divorced,3.0,,42,,0
59.0,50585.53183592298,Female,,Married,,14.0,205,3.12,0
56.0,53001.083309703194,Female,Bachelor,Married,,17.0,197,3.9,0
,,Female,Bachelor,Married,,9.0,59,2.49,0
66.0,71497.37739676767,Female,PhD,,7.0,14.0,118,1.42,0
28.0,70097.32306355602,Male,PhD,Divorced,5.0,10.0,104,3.62,0
56.0,52184.831738709596,,Master,Married,1.0,13.0,234,3.67,0
,55723.25153724115,Female,Master,Married,2.0,17.0,166,2.04,0
63.0,86255.46235980118,Female,Bachelor,Divorced,,6.0,43,,0
36.0,,Female,,Single,5.0,8.0,228,3.66,0
21.0,58848.35966902557,Male,Bachelor,Married,6.0,12.0,130,,0
43.0,62704.93080702463,,Master,Divorced,5.0,5.0,134,1.1,0
55.0,44466.34279801769,Male,Bachelor,Divorced,5.0,7.0,77,3.77,0
59.0,57697.26793017405,Female,Master,Married,5.0,11.0,157,4.76,0
49.0,41766.47078396233,Male,Bachelor,Single,5.0,,236,1.72,0
56.0,72743.38141403007,Male,High School,Divorced,4.0,8.0,206,3.09,0
62.0,33235.86688991242,Female,High School,Married,,8.0,158,,0
63.0,81246.67324840119,Male,Bachelor,Divorced,3.0,,89,1.92,0
53.0,58533.89685820885,Male,High School,Divorced,4.0,10.0,168,4.01,0
57.0,51039.32281132578,Male,Master,,,8.0,99,4.47,1
,39906.05800691452,Male,PhD,Divorced,2.0,7.0,37,4.26,0
50.0,80613.15591974929,,High School,Single,1.0,11.0,118,2.04,0
53.0,46962.757319320815,Female,PhD,Married,3.0,12.0,135,4.22,0
20.0,,Female,High School,Married,3.0,5.0,178,2.65,0
26.0,81029.26638016239,Female,Master,,6.0,6.0,230,,0
,41913.88373010683,Female,High School,Married,4.0,10.0,146,1.67,0
50.0,58110.35371711026,Male,High School,Married,2.0,11.0,136,4.64,0
23.0,76376.07551474526,Male,,Single,,,199,2.71,0
58.0,63159.15205561908,Male,,Divorced,1.0,19.0,226,4.46,0
56.0,94617.03091739948,Male,PhD,,,9.0,100,1.64,1
21.0,43300.992634246446,,Master,Married,4.0,12.0,55,4.07,0
30.0,55789.773268005185,Female,,Divorced,5.0,15.0,105,1.44,1
66.0,57336.437194646365,Male,PhD,Divorced,,12.0,176,1.07,0
19.0,72424.6990514799,Female,,,2.0,,74,4.98,0
22.0,85772.46255676186,Male,,,,,58,1.29,0
61.0,61472.33019257394,Male,PhD,Married,,13.0,104,2.85,0
44.0,57246.723392794316,Female,High School,Single,,10.0,221,4.51,0
49.0,30340.162643402695,Female,PhD,Married,6.0,,16,4.28,0
38.0,62247.6237959339,Female,High School,Single,,6.0,153,2.88,0
25.0,46993.99980007093,Female,,Married,,11.0,29,3.44,1
55.0,,Female,High School,Divorced,,16.0,8,3.52,0
25.0,,Female,Bachelor,Single,5.0,6.0,212,1.44,1
67.0,55187.23891259858,Female,PhD,Single,6.0,5.0,100,2.14,0
20.0,153973.19854164304,Male,Master,Single,4.0,,123,2.2,0
61.0,,Female,High School,Married,2.0,8.0,183,2.51,1
20.0,,Male,,Single,,,52,2.1,0
39.0,,Male,,Married,80.0,9.0,91,2.01,0
,68086.70955261217,Female,Bachelor,Single,,6.0,77,2.42,0
,41754.10073634493,Male,High School,Married,1.0,7.0,154,2.52,0
40.0,,Female,PhD,Single,,144.0,106,2.95,0
61.0,73902.7979180872,Male,Bachelor,Divorced,3.0,12.0,25,1.69,0
19.0,,,PhD,Divorced,5.0,5.0,92,4.15,0
,38809.89128309226,Male,PhD,Single,5.0,14.0,73,4.44,0
34.0,45349.44632345455,Female,Bachelor,Married,5.0,18.0,121,1.99,0
52.0,59434.347025857765,Male,Bachelor,Married,4.0,15.0,26,1.49,0
51.0,,Male,Bachelor,Married,,,204,3.89,0
40.0,60767.88016477302,Male,PhD,Divorced,3.0,6.0,90,4.7,1
47.0,85974.60217280408,Female,Master,Divorced,6.0,9.0,175,1.14,0
69.0,45700.86299807883,Male,High School,Divorced,5.0,10.0,86,1.06,1
25.0,191333.800897108,Female,Master,Married,50.0,6.0,129,1.73,0
39.0,,Male,PhD,Married,3.0,12.0,192,3.74,0
61.0,,Male,Bachelor,Married,,8.0,140,4.86,0
53.0,,Male,Bachelor,,4.0,11.0,152,4.0,0
22.0,61959.26528952253,Female,High School,Single,10.0,6.0,30,3.29,0
30.0,53239.23918180108,Male,High School,Single,2.0,8.0,14,3.8,0
46.0,52128.94253501722,Male,Master,Divorced,5.0,,151,1.92,0
48.0,,Male,,Divorced,2.0,14.0,130,3.75,0
64.0,,,,Married,2.0,10.0,131,,0
33.0,275362.81415866467,Female,PhD,Single,,180.0,6,1.89,1
59.0,71835.37647115758,Male,Master,Married,3.0,9.0,211,1.95,0
47.0,77267.40923680676,Male,,Single,7.0,15.0,149,3.67,1
33.0,66710.52451249426,Male,Bachelor,Single,,,237,,0
29.0,,Male,PhD,,3.0,13.0,20,3.33,0
,67623.35414981202,Female,High School,Married,4.0,11.0,149,1.26,0
33.0,39218.26714141249,Male,Master,Single,4.0,12.0,40,1.15,0
29.0,61422.11138587851,Male,Bachelor,Single,1.0,12.0,196,1.87,0
25.0,55337.47488747486,Female,High School,Divorced,7.0,11.0,153,2.15,0
37.0,52202.68752413063,Male,Master,Married,8.0,10.0,115,2.62,0
20.0,25469.579762731388,Male,PhD,,5.0,15.0,124,1.3,0
33.0,39448.04497175142,Male,Bachelor,Married,7.0,10.0,71,3.9,0
47.0,50282.10351749237,Female,PhD,Married,,11.0,199,3.85,0
,77900.78361277512,Male,PhD,,2.0,10.0,33,2.39,0
40.0,65716.46980807975,Female,PhD,Divorced,3.0,12.0,51,,1
45.0,78793.48496055804,Female,,Married,2.0,,90,1.4,0
68.0,84858.2676480026,,,Single,3.0,13.0,209,2.66,0
57.0,66586.18290498991,Female,Master,Single,,10.0,200,4.43,0
22.0,62805.868213605936,Female,Master,Single,,,90,3.64,1
37.0,40540.12006629579,Female,PhD,,,13.0,117,1.42,0
57.0,99733.42529146618,Female,PhD,Single,6.0,11.0,79,4.39,0
61.0,31643.11856579619,Male,High School,Married,5.0,4.0,20,3.72,0
18.0,62374.6817641699,Male,Bachelor,Married,4.0,10.0,19,2.81,0
47.0,76655.98007090764,Female,High School,Divorced,8.0,9.0,199,3.77,0
38.0,76934.75155062677,Female,Bachelor,Married,1.0,11.0,184,1.69,0
37.0,36898.21819121353,Female,Bachelor,Single,2.0,16.0,56,,0
23.0,51601.93994264819,Female,High School,Divorced,4.0,14.0,237,3.47,0
39.0,,Female,High School,Single,1.0,11.0,1,4.71,0
35.0,20391.31540867959,Female,Bachelor,Single,,10.0,167,1.27,0
25.0,62606.53483489923,Male,Bachelor,Married,3.0,12.0,37,2.5,0
56.0,45647.69207520046,Male,Bachelor,Single,2.0,13.0,18,4.75,0
49.0,90109.64569422691,Female,Master,Married,6.0,9.0,200,1.87,0
50.0,72303.48876377344,Female,Bachelor,,1.0,11.0,79,4.25,0
33.0,60828.03900428213,Female,PhD,Divorced,4.0,10.0,134,1.01,0
29.0,,Male,PhD,Single,30.0,8.0,101,1.1,0
55.0,62302.321395713494,,PhD,Married,6.0,5.0,22,2.31,0
,274412.61840842204,Male,High School,Single,,12.0,11,4.07,0
51.0,61390.78217786217,Male,High School,Married,,,218,1.42,0
31.0,98032.71541663937,Male,High School,Married,5.0,9.0,72,2.53,0
53.0,38704.87689304644,,Bachelor,Divorced,,16.0,9,1.53,0
50.0,56627.16262703453,Female,PhD,Married,7.0,10.0,141,1.89,0
40.0,,Male,Bachelor,Divorced,5.0,10.0,131,3.01,0
67.0,,Male,Master,,5.0,5.0,195,2.28,0
62.0,91610.8368121674,,Master,,4.0,12.0,135,1.85,1
19.0,,Male,,Divorced,4.0,9.0,195,2.57,0
58.0,,Female,Master,Married,4.0,14.0,203,3.8,0
38.0,64081.374045499644,Male,PhD,Married,2.0,8.0,46,1.48,0
19.0,45907.82531624398,Female,Master,Divorced,1.0,17.0,58,2.92,0
44.0,44066.83371291811,Male,High School,,,8.0,28,2.1,0
26.0,57196.04040580838,Female,,Divorced,1.0,6.0,234,2.51,0
18.0,85275.22323803563,Male,Master,Divorced,,,31,,0
28.0,74908.90079569434,Female,,Married,4.0,14.0,52,4.72,0
20.0,59548.44787005488,Female,PhD,Single,2.0,13.0,137,1.97,0
,75623.72389604786,Female,PhD,,6.0,9.0,91,,0
40.0,65372.37420831657,Male,,Single,4.0,,204,3.71,1
43.0,36602.13948749425,Female,,,5.0,,8,4.37,0
21.0,,Male,High School,Married,1.0,13.0,108,,0
,58536.80808037069,Female,High School,Single,1.0,6.0,233,,0
,,Female,,Single,3.0,12.0,86,4.93,0
52.0,,Male,,Single,3.0,,18,4.88,0
39.0,41746.708486784584,Female,PhD,Married,,4.0,120,3.03,0
60.0,59089.06086426386,Female,High School,Married,6.0,12.0,222,3.17,0
32.0,47091.50992010895,Male,High School,Single,7.0,7.0,49,3.67,0
,53529.81560832728,Female,High School,Married,8.0,,11,2.5,1
54.0,58382.40854217747,Female,Master,Divorced,4.0,10.0,117,3.65,0
69.0,52339.116725510896,Female,Master,Single,,15.0,130,3.06,0
,79263.65485705633,Female,Master,Married,4.0,8.0,157,1.14,0
29.0,88285.90212008843,Male,High School,Single,7.0,7.0,183,4.41,0
64.0,77258.21485916429,Female,Bachelor,Single,2.0,7.0,53,4.76,0
66.0,24576.056696902728,Female,,Married,2.0,6.0,154,1.1,0
59.0,47160.52675396331,Female,,Divorced,3.0,12.0,179,4.16,0
55.0,56426.95761935609,Female,,Single,,,206,2.54,0
35.0,23074.534812998478,Female,,Divorced,5.0,13.0,92,,0
62.0,42482.16565701439,Female,,Married,,6.0,227,3.0,0
52.0,56171.400615349,Female,Bachelor,Single,4.0,7.0,6,3.21,0
47.0,51020.51837741877,Female,Master,Married,2.0,12.0,100,2.98,0
41.0,60173.00354617837,Male,PhD,Married,1.0,,12,4.41,0
,32383.432774460918,Male,PhD,Married,,,162,,0
47.0,50794.352985663274,Male,,Married,1.0,5.0,121,2.65,0
31.0,,Male,Bachelor,Single,5.0,,198,3.75,0
23.0,60204.0294284974,Female,Master,Divorced,6.0,16.0,127,4.86,0
20.0,68937.87155295766,Female,PhD,Divorced,3.0,11.0,192,1.32,0
33.0,67771.48723995066,Male,Bachelor,Single,3.0,13.0,37,2.55,0
,51857.860624916706,,PhD,Single,,11.0,125,4.48,1
,,Male,Bachelor,Divorced,2.0,16.0,165,3.96,0
31.0,44000.138106099264,Female,Master,Divorced,4.0,10.0,8,4.74,0
26.0,54595.43361945424,Female,PhD,Single,3.0,11.0,165,1.16,0
32.0,38887.65056100588,Male,,,,8.0,120,4.45,1
38.0,81308.48864552517,Male,Bachelor,,,9.0,232,4.17,0
52.0,54530.11398938536,Male,Bachelor,Divorced,4.0,7.0,225,4.26,0
,81278.86892456126,Male,Bachelor,Married,6.0,7.0,116,3.39,0
44.0,66229.92137376891,Male,Master,Divorced,,10.0,233,1.21,0
19.0,42286.75476687537,Female,PhD,Married,2.0,11.0,174,3.16,0
,65022.1319800304,Male,,Divorced,7.0,,31,2.63,0
35.0,76194.3653017569,Female,High School,,,14.0,226,,0
31.0,58448.38416794973,Male,PhD,Single,4.0,,139,3.96,0
37.0,61480.58704682477,Male,High School,Single,7.0,7.0,164,3.38,0
35.0,48970.85383289844,Female,Bachelor,Married,3.0,10.0,196,2.17,0
27.0,,,Master,Married,0.0,,145,3.4,0
42.0,64757.96377604284,Female,Master,Single,2.0,7.0,16,1.33,0
,,Female,Bachelor,Single,2.0,8.0,30,1.02,0
42.0,38414.08126640691,Male,High School,Married,6.0,15.0,39,2.61,0
50.0,85759.4099916639,Male,Bachelor,Married,6.0,10.0,44,4.03,0
53.0,,,Master,Single,6.0,11.0,197,4.29,0
48.0,49046.837892572315,,Master,Divorced,4.0,11.0,232,3.2,0
31.0,64393.145143161106,Male,PhD,Single,,9.0,116,4.47,0
18.0,,Female,High School,Married,,,37,1.5,0
63.0,20458.58052179288,Male,PhD,Married,3.0,3.0,235,4.86,0
33.0,81682.66174955602,Female,Master,Divorced,9.0,14.0,154,,0
63.0,64591.022805230816,Male,Master,Single,6.0,8.0,220,3.4,0
69.0,59045.95061030767,Female,PhD,Married,10.0,9.0,211,1.23,1
20.0,64653.14409625906,Female,PhD,Single,3.0,14.0,149,2.82,1
,124522.63317839403,Male,Master,Married,9.0,9.0,92,1.72,0
58.0,77381.90572490648,Female,,Divorced,4.0,,19,3.51,0
23.0,39091.194672503865,Female,,Single,2.0,8.0,100,1.76,0
42.0,26392.472161593498,,High School,Single,4.0,8.0,139,2.93,0
30.0,81090.71526718832,Female,Master,Divorced,5.0,5.0,147,1.82,0
51.0,,Female,Bachelor,Married,7.0,11.0,69,,0
,,Female,,Married,1.0,11.0,130,1.99,0
,43742.419382012136,Female,Bachelor,Single,,13.0,25,1.12,1
51.0,67265.70779767951,Male,PhD,Divorced,4.0,6.0,115,3.86,0
21.0,45533.096625130696,,PhD,Single,6.0,,90,,0
